RoboCar Sensor Log
Started at: 2025-05-13T13:14:29.851291
================================================================================
[2025-05-13T13:14:30.351444] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.03 | VIB: NO | ALC: 0.07
[2025-05-13T13:14:35.851415] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.00 | VIB: NO | ALC: 0.06
[2025-05-13T13:14:36.351454] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.14 | VIB: NO | ALC: 0.13
[2025-05-13T13:14:36.851422] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.19 | VIB: NO | ALC: 0.09
[2025-05-13T13:14:37.351490] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.11 | VIB: NO | ALC: 0.04
[2025-05-13T13:14:37.851484] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.00 | VIB: NO | ALC: 0.07
[2025-05-13T13:14:38.351447] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.25m | MAG: 0.15 | VIB: NO | ALC: 0.16
[2025-05-13T13:14:38.851549] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.04 | VIB: NO | ALC: 0.10
[2025-05-13T13:14:39.351465] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.27m | MAG: 0.17 | VIB: NO | ALC: 0.19
[2025-05-13T13:14:39.851437] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.08 | VIB: NO | ALC: 0.00
[2025-05-13T13:14:40.351470] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.20 | VIB: YES | ALC: 0.03
[2025-05-13T13:14:40.851437] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.18 | VIB: NO | ALC: 0.15
[2025-05-13T13:14:41.351559] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.06 | VIB: NO | ALC: 0.19
[2025-05-13T13:14:41.851497] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.10 | VIB: NO | ALC: 0.19
[2025-05-13T13:14:42.351441] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.13 | VIB: NO | ALC: 0.12
[2025-05-13T13:14:42.851420] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.03 | VIB: NO | ALC: 0.08
[2025-05-13T13:14:43.351481] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.01 | VIB: NO | ALC: 0.13
[2025-05-13T13:14:43.851437] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.11 | VIB: NO | ALC: 0.09
[2025-05-13T13:14:44.351473] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.31m | MAG: -0.16 | VIB: NO | ALC: 0.13
[2025-05-13T13:14:44.851437] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.01 | VIB: NO | ALC: 0.04
[2025-05-13T13:14:45.351468] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.19 | VIB: NO | ALC: 0.15
[2025-05-13T13:14:45.851437] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.09 | VIB: YES | ALC: 0.11
[2025-05-13T13:14:46.351470] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.33m | MAG: 0.19 | VIB: NO | ALC: 0.13
[2025-05-13T13:14:46.851433] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.08 | VIB: NO | ALC: 0.12
[2025-05-13T13:14:47.351441] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.17 | VIB: NO | ALC: 0.10
[2025-05-13T13:14:47.851433] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.11 | VIB: NO | ALC: 0.15
[2025-05-13T13:14:48.351469] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.09 | VIB: YES | ALC: 0.01
[2025-05-13T13:14:48.851436] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.12 | VIB: NO | ALC: 0.17
[2025-05-13T13:14:49.351446] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.00 | VIB: NO | ALC: 0.09
[2025-05-13T13:14:49.851410] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.18 | VIB: NO | ALC: 0.12
[2025-05-13T13:14:50.351497] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.20 | VIB: NO | ALC: 0.18
[2025-05-13T13:14:50.851429] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.03 | VIB: NO | ALC: 0.00
[2025-05-13T13:14:51.351448] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: NO | ALC: 0.20
[2025-05-13T13:14:51.851458] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.07 | VIB: NO | ALC: 0.15
[2025-05-13T13:14:52.351492] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.00 | VIB: NO | ALC: 0.14
[2025-05-13T13:14:52.851573] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.13 | VIB: NO | ALC: 0.07
[2025-05-13T13:14:53.351725] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.12 | VIB: NO | ALC: 0.06
[2025-05-13T13:14:53.851429] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.10 | VIB: YES | ALC: 0.04
[2025-05-13T13:14:54.351531] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.04 | VIB: NO | ALC: 0.11
[2025-05-13T13:14:54.851427] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.11 | VIB: NO | ALC: 0.19
[2025-05-13T13:14:55.351430] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.18 | VIB: NO | ALC: 0.17
[2025-05-13T13:14:55.851421] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.12 | VIB: NO | ALC: 0.15
[2025-05-13T13:14:56.351432] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.08 | VIB: NO | ALC: 0.12
[2025-05-13T13:14:56.851453] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.09 | VIB: NO | ALC: 0.17
[2025-05-13T13:14:57.351425] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.10 | VIB: NO | ALC: 0.05
[2025-05-13T13:14:57.851422] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.11 | VIB: NO | ALC: 0.13
[2025-05-13T13:14:58.351452] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.05 | VIB: NO | ALC: 0.18
[2025-05-13T13:14:58.851394] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.43m | MAG: -0.02 | VIB: NO | ALC: 0.11
[2025-05-13T13:14:59.351446] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.09 | VIB: NO | ALC: 0.02
[2025-05-13T13:14:59.851425] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: -0.00 | VIB: NO | ALC: 0.16
[2025-05-13T13:15:00.351452] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.07 | VIB: NO | ALC: 0.03
[2025-05-13T13:15:00.851424] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.15 | VIB: NO | ALC: 0.03
[2025-05-13T13:15:01.351521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.07 | VIB: NO | ALC: 0.12
[2025-05-13T13:15:01.851426] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.18 | VIB: NO | ALC: 0.13
[2025-05-13T13:15:02.351453] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: 0.01 | VIB: NO | ALC: 0.05
[2025-05-13T13:15:02.851451] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.03 | VIB: NO | ALC: 0.12
[2025-05-13T13:15:03.351420] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.06 | VIB: YES | ALC: 0.04
[2025-05-13T13:15:03.851467] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.17 | VIB: NO | ALC: 0.14
[2025-05-13T13:15:04.351379] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.18 | VIB: NO | ALC: 0.05
[2025-05-13T13:15:04.851425] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: -0.05 | VIB: NO | ALC: 0.20
[2025-05-13T13:15:05.351412] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: 0.05 | VIB: NO | ALC: 0.20
[2025-05-13T13:15:05.851417] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.04 | VIB: NO | ALC: 0.12
[2025-05-13T13:15:06.351488] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.07 | VIB: YES | ALC: 0.09
[2025-05-13T13:15:06.851863] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.16 | VIB: NO | ALC: 0.04
[2025-05-13T13:15:07.351445] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.10 | VIB: NO | ALC: 0.10
[2025-05-13T13:15:07.851459] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.03 | VIB: YES | ALC: 0.13
[2025-05-13T13:15:08.351417] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.01 | VIB: NO | ALC: 0.09
[2025-05-13T13:15:08.851445] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.09 | VIB: NO | ALC: 0.11
[2025-05-13T13:15:09.351477] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.34m | MAG: 0.15 | VIB: NO | ALC: 0.17
[2025-05-13T13:15:09.851422] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.46m | MAG: 0.14 | VIB: NO | ALC: 0.17
[2025-05-13T13:15:10.351384] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.04 | VIB: NO | ALC: 0.12
[2025-05-13T13:15:10.851507] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.14 | VIB: YES | ALC: 0.16
[2025-05-13T13:15:11.351485] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.12 | VIB: NO | ALC: 0.08
[2025-05-13T13:15:11.851508] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.09 | VIB: NO | ALC: 0.15
[2025-05-13T13:15:12.351489] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.03 | VIB: NO | ALC: 0.13
[2025-05-13T13:15:12.851497] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.20 | VIB: NO | ALC: 0.20
[2025-05-13T13:15:13.351430] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.07 | VIB: NO | ALC: 0.19
[2025-05-13T13:15:13.851506] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: 0.06 | VIB: NO | ALC: 0.01
[2025-05-13T13:15:14.351485] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.15 | VIB: NO | ALC: 0.13
[2025-05-13T13:15:14.851479] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.05 | VIB: NO | ALC: 0.06
[2025-05-13T13:15:15.351586] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.03 | VIB: YES | ALC: 0.17
[2025-05-13T13:15:15.851487] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.08 | VIB: YES | ALC: 0.03
[2025-05-13T13:15:16.351460] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.07 | VIB: NO | ALC: 0.01
[2025-05-13T13:15:16.851518] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.09 | VIB: NO | ALC: 0.03
[2025-05-13T13:15:17.351534] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.15 | VIB: NO | ALC: 0.17
[2025-05-13T13:15:17.851459] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.02 | VIB: YES | ALC: 0.07
[2025-05-13T13:15:18.351472] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.40m | MAG: 0.04 | VIB: NO | ALC: 0.10
[2025-05-13T13:15:18.851396] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.15 | VIB: NO | ALC: 0.07
[2025-05-13T13:15:19.351436] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.01 | VIB: NO | ALC: 0.12
[2025-05-13T13:15:19.851427] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.01 | VIB: NO | ALC: 0.04
[2025-05-13T13:15:20.351445] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.37m | MAG: 0.10 | VIB: NO | ALC: 0.17
[2025-05-13T13:15:20.851419] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.10 | VIB: YES | ALC: 0.15
[2025-05-13T13:15:21.351426] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.06 | VIB: NO | ALC: 0.14
[2025-05-13T13:15:21.851478] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.02 | VIB: NO | ALC: 0.15
[2025-05-13T13:15:22.351421] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.05 | VIB: YES | ALC: 0.20
[2025-05-13T13:15:22.851444] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.08 | VIB: NO | ALC: 0.06
[2025-05-13T13:15:23.351470] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.27m | MAG: -0.19 | VIB: NO | ALC: 0.08
[2025-05-13T13:15:23.851466] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.29m | MAG: 0.09 | VIB: NO | ALC: 0.13
[2025-05-13T13:15:24.351445] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.12 | VIB: NO | ALC: 0.15
[2025-05-13T13:15:24.851569] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.16 | VIB: NO | ALC: 0.07
[2025-05-13T13:15:25.351526] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.40m | MAG: 0.05 | VIB: YES | ALC: 0.01
[2025-05-13T13:15:25.851502] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.20 | VIB: NO | ALC: 0.11
[2025-05-13T13:15:26.351483] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.02 | VIB: NO | ALC: 0.12
[2025-05-13T13:15:26.851488] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.01 | VIB: NO | ALC: 0.17
[2025-05-13T13:15:27.351612] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.08 | VIB: YES | ALC: 0.14
[2025-05-13T13:15:27.851447] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.03 | VIB: NO | ALC: 0.04
[2025-05-13T13:15:28.351589] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.26m | MAG: -0.18 | VIB: NO | ALC: 0.03
[2025-05-13T13:15:28.851428] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.03 | VIB: NO | ALC: 0.01
[2025-05-13T13:15:29.351431] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.06 | VIB: NO | ALC: 0.15
[2025-05-13T13:15:29.851491] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.15 | VIB: NO | ALC: 0.13
[2025-05-13T13:15:30.351427] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.13 | VIB: NO | ALC: 0.09
[2025-05-13T13:15:30.851535] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.49m | MAG: -0.07 | VIB: NO | ALC: 0.13
[2025-05-13T13:15:31.351461] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.18 | VIB: NO | ALC: 0.16
[2025-05-13T13:15:31.851591] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.13 | VIB: NO | ALC: 0.06
[2025-05-13T13:15:32.351487] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.05 | VIB: NO | ALC: 0.18
[2025-05-13T13:15:32.851499] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.14 | VIB: NO | ALC: 0.01
[2025-05-13T13:15:33.351501] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.08 | VIB: NO | ALC: 0.20
[2025-05-13T13:15:33.851499] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.08 | VIB: NO | ALC: 0.05
[2025-05-13T13:15:34.351505] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.01 | VIB: YES | ALC: 0.04
[2025-05-13T13:15:34.851461] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: 0.17 | VIB: NO | ALC: 0.14
[2025-05-13T13:15:35.351493] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.11 | VIB: NO | ALC: 0.20
[2025-05-13T13:15:35.851503] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.10 | VIB: NO | ALC: 0.12
[2025-05-13T13:15:36.351515] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.48m | MAG: 0.16 | VIB: NO | ALC: 0.06
[2025-05-13T13:15:36.851549] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.03 | VIB: NO | ALC: 0.10
[2025-05-13T13:15:37.351490] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.01 | VIB: NO | ALC: 0.17
[2025-05-13T13:15:37.851478] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: NO | ALC: 0.16
[2025-05-13T13:15:38.351543] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.10 | VIB: NO | ALC: 0.09
[2025-05-13T13:15:38.851504] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.00 | VIB: NO | ALC: 0.04
[2025-05-13T13:15:39.351523] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.18 | VIB: NO | ALC: 0.14
[2025-05-13T13:15:39.851536] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.09 | VIB: NO | ALC: 0.18
[2025-05-13T13:15:40.351488] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.05 | VIB: NO | ALC: 0.04
[2025-05-13T13:15:40.851524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.26m | MAG: 0.20 | VIB: NO | ALC: 0.02
[2025-05-13T13:15:41.351493] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.02 | VIB: NO | ALC: 0.16
[2025-05-13T13:15:41.851504] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.08 | VIB: NO | ALC: 0.14
[2025-05-13T13:15:42.351482] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.34m | MAG: -0.12 | VIB: NO | ALC: 0.16
[2025-05-13T13:15:42.851456] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.08 | VIB: NO | ALC: 0.09
[2025-05-13T13:15:43.351419] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.05 | VIB: NO | ALC: 0.15
[2025-05-13T13:15:43.851497] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.01 | VIB: NO | ALC: 0.14
[2025-05-13T13:15:44.351461] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.06 | VIB: YES | ALC: 0.05
[2025-05-13T13:15:44.851496] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.13 | VIB: NO | ALC: 0.11
[2025-05-13T13:15:45.351802] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.16 | VIB: NO | ALC: 0.08
[2025-05-13T13:15:45.851414] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: 0.14 | VIB: NO | ALC: 0.10
[2025-05-13T13:15:46.351441] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.16 | VIB: NO | ALC: 0.12
