RoboCar Sensor Log
Started at: 2025-05-13T17:31:22.489374
================================================================================
[2025-05-13T17:31:22.989524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.06 | VIB: NO | ALC: 0.15
[2025-05-13T17:31:33.989592] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.15
[2025-05-13T17:31:34.489690] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.11 | VIB: NO | ALC: 0.05
[2025-05-13T17:31:34.989531] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.19 | VIB: NO | ALC: 0.18
[2025-05-13T17:31:35.489569] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.07 | VIB: NO | ALC: 0.19
[2025-05-13T17:31:35.989732] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.09 | VIB: NO | ALC: 0.04
[2025-05-13T17:31:36.489537] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.07 | VIB: YES | ALC: 0.07
[2025-05-13T17:31:36.989677] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.11 | VIB: YES | ALC: 0.13
[2025-05-13T17:31:37.489695] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.38m | MAG: -0.17 | VIB: YES | ALC: 0.12
[2025-05-13T17:31:37.989542] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.09 | VIB: NO | ALC: 0.15
[2025-05-13T17:31:38.489561] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.16 | VIB: NO | ALC: 0.11
[2025-05-13T17:31:38.989534] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.34m | MAG: 0.12 | VIB: NO | ALC: 0.07
[2025-05-13T17:31:39.489527] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.01 | VIB: NO | ALC: 0.18
[2025-05-13T17:31:39.989668] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.04 | VIB: NO | ALC: 0.03
[2025-05-13T17:31:40.489671] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.17 | VIB: NO | ALC: 0.16
[2025-05-13T17:31:40.989670] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.46m | MAG: 0.03 | VIB: NO | ALC: 0.14
[2025-05-13T17:31:41.489531] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.10 | VIB: NO | ALC: 0.10
[2025-05-13T17:31:41.989537] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.11 | VIB: NO | ALC: 0.02
[2025-05-13T17:31:42.489549] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.47m | MAG: 0.08 | VIB: NO | ALC: 0.03
[2025-05-13T17:31:42.989519] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: 0.04 | VIB: NO | ALC: 0.18
[2025-05-13T17:31:43.489522] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.47m | MAG: 0.00 | VIB: NO | ALC: 0.15
[2025-05-13T17:31:43.989480] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.18 | VIB: NO | ALC: 0.01
[2025-05-13T17:31:44.489524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.19 | VIB: NO | ALC: 0.15
[2025-05-13T17:31:44.989523] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.03 | VIB: NO | ALC: 0.01
[2025-05-13T17:31:45.489546] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.02 | VIB: NO | ALC: 0.15
[2025-05-13T17:31:45.989528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.13 | VIB: YES | ALC: 0.08
[2025-05-13T17:31:46.489525] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.09 | VIB: NO | ALC: 0.03
[2025-05-13T17:31:46.989521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.17 | VIB: NO | ALC: 0.02
[2025-05-13T17:31:47.489531] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.08 | VIB: NO | ALC: 0.19
[2025-05-13T17:31:47.989532] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.33m | MAG: -0.02 | VIB: NO | ALC: 0.19
[2025-05-13T17:31:48.489521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.05 | VIB: NO | ALC: 0.15
[2025-05-13T17:31:48.989522] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.17 | VIB: NO | ALC: 0.07
[2025-05-13T17:31:49.489526] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.10 | VIB: NO | ALC: 0.18
[2025-05-13T17:31:49.989560] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.46m | MAG: 0.08 | VIB: NO | ALC: 0.16
[2025-05-13T17:31:50.489584] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.19 | VIB: NO | ALC: 0.15
[2025-05-13T17:31:50.989578] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.06 | VIB: NO | ALC: 0.06
[2025-05-13T17:31:51.489486] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.13 | VIB: NO | ALC: 0.04
[2025-05-13T17:31:51.989525] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.10 | VIB: NO | ALC: 0.03
[2025-05-13T17:31:52.489553] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.18 | VIB: NO | ALC: 0.08
[2025-05-13T17:31:52.989549] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.03 | VIB: NO | ALC: 0.13
[2025-05-13T17:31:53.489539] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.18 | VIB: YES | ALC: 0.02
[2025-05-13T17:31:53.989547] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.13
[2025-05-13T17:31:54.489539] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.04 | VIB: NO | ALC: 0.06
[2025-05-13T17:31:54.989522] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.19 | VIB: YES | ALC: 0.19
[2025-05-13T17:31:55.489549] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.03 | VIB: NO | ALC: 0.06
[2025-05-13T17:31:55.989528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.15 | VIB: NO | ALC: 0.19
[2025-05-13T17:31:56.489523] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.03 | VIB: NO | ALC: 0.09
[2025-05-13T17:31:56.989538] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.05 | VIB: NO | ALC: 0.00
[2025-05-13T17:31:57.489505] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.17 | VIB: NO | ALC: 0.15
[2025-05-13T17:31:57.989527] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.00 | VIB: NO | ALC: 0.11
[2025-05-13T17:31:58.489524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.11 | VIB: NO | ALC: 0.02
[2025-05-13T17:31:58.989518] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.18 | VIB: NO | ALC: 0.20
[2025-05-13T17:31:59.489524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.03 | VIB: NO | ALC: 0.10
[2025-05-13T17:31:59.989528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.00 | VIB: NO | ALC: 0.13
[2025-05-13T17:32:00.489539] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.14 | VIB: NO | ALC: 0.19
[2025-05-13T17:32:00.989522] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.19 | VIB: NO | ALC: 0.06
[2025-05-13T17:32:01.489545] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.05 | VIB: YES | ALC: 0.04
[2025-05-13T17:32:01.989521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.08 | VIB: YES | ALC: 0.08
[2025-05-13T17:32:02.489526] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.07
[2025-05-13T17:32:02.989538] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.00 | VIB: NO | ALC: 0.19
[2025-05-13T17:32:03.489488] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.05 | VIB: NO | ALC: 0.05
[2025-05-13T17:32:03.989528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.03 | VIB: NO | ALC: 0.01
[2025-05-13T17:32:04.489491] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.03 | VIB: NO | ALC: 0.05
[2025-05-13T17:32:04.989529] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.16 | VIB: NO | ALC: 0.20
[2025-05-13T17:32:05.489536] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.19 | VIB: NO | ALC: 0.13
[2025-05-13T17:32:05.989526] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.07 | VIB: NO | ALC: 0.07
[2025-05-13T17:32:06.489509] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.14 | VIB: NO | ALC: 0.16
[2025-05-13T17:32:06.989524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: 0.02 | VIB: NO | ALC: 0.13
[2025-05-13T17:32:07.489541] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.08 | VIB: NO | ALC: 0.01
[2025-05-13T17:32:07.989513] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.04 | VIB: NO | ALC: 0.20
[2025-05-13T17:32:08.489517] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.04 | VIB: NO | ALC: 0.10
[2025-05-13T17:32:08.989541] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.07 | VIB: NO | ALC: 0.20
[2025-05-13T17:32:09.489521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.06 | VIB: NO | ALC: 0.00
[2025-05-13T17:32:09.989522] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.09 | VIB: NO | ALC: 0.14
[2025-05-13T17:32:10.489518] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.11 | VIB: NO | ALC: 0.15
[2025-05-13T17:32:10.989626] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.03 | VIB: NO | ALC: 0.10
[2025-05-13T17:32:11.489554] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.05 | VIB: NO | ALC: 0.19
[2025-05-13T17:32:11.989550] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.15 | VIB: NO | ALC: 0.02
[2025-05-13T17:32:12.489529] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.15 | VIB: YES | ALC: 0.12
[2025-05-13T17:32:12.989516] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.07 | VIB: NO | ALC: 0.01
[2025-05-13T17:32:13.489525] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.20 | VIB: NO | ALC: 0.12
[2025-05-13T17:32:13.989601] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.11 | VIB: NO | ALC: 0.16
[2025-05-13T17:32:14.489522] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.03 | VIB: NO | ALC: 0.17
[2025-05-13T17:32:14.989546] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: 0.03 | VIB: NO | ALC: 0.00
[2025-05-13T17:32:15.489556] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.10 | VIB: NO | ALC: 0.17
[2025-05-13T17:32:15.989541] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.27m | MAG: -0.13 | VIB: YES | ALC: 0.20
[2025-05-13T17:32:16.489493] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.01 | VIB: YES | ALC: 0.15
[2025-05-13T17:32:16.989485] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.07 | VIB: NO | ALC: 0.19
[2025-05-13T17:32:17.489520] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.02 | VIB: NO | ALC: 0.08
[2025-05-13T17:32:17.989584] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.18 | VIB: NO | ALC: 0.06
[2025-05-13T17:32:18.489526] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.08 | VIB: NO | ALC: 0.12
[2025-05-13T17:32:18.989524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.08 | VIB: NO | ALC: 0.07
[2025-05-13T17:32:19.489530] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.21m | MAG: -0.14 | VIB: NO | ALC: 0.06
[2025-05-13T17:32:19.989530] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.06 | VIB: NO | ALC: 0.00
[2025-05-13T17:32:20.489528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.06 | VIB: NO | ALC: 0.00
[2025-05-13T17:32:20.989521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.19 | VIB: NO | ALC: 0.04
[2025-05-13T17:32:21.489527] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.14 | VIB: NO | ALC: 0.14
[2025-05-13T17:32:21.989519] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.20 | VIB: NO | ALC: 0.18
[2025-05-13T17:32:22.489651] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.13 | VIB: NO | ALC: 0.09
[2025-05-13T17:32:22.989526] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: 0.20 | VIB: NO | ALC: 0.04
[2025-05-13T17:32:23.489517] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.08 | VIB: NO | ALC: 0.01
[2025-05-13T17:32:23.989523] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.18 | VIB: NO | ALC: 0.18
[2025-05-13T17:32:24.489527] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: -0.07 | VIB: NO | ALC: 0.08
[2025-05-13T17:32:24.989535] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.07 | VIB: NO | ALC: 0.18
[2025-05-13T17:32:25.489521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.08 | VIB: YES | ALC: 0.07
[2025-05-13T17:32:25.989524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.10 | VIB: NO | ALC: 0.12
[2025-05-13T17:32:26.489524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.46m | MAG: -0.06 | VIB: NO | ALC: 0.13
[2025-05-13T17:32:26.989494] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.07 | VIB: NO | ALC: 0.05
[2025-05-13T17:32:27.489518] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.06 | VIB: NO | ALC: 0.10
[2025-05-13T17:32:27.989519] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.03 | VIB: NO | ALC: 0.01
[2025-05-13T17:32:28.489517] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.14 | VIB: NO | ALC: 0.02
[2025-05-13T17:32:28.989517] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.16 | VIB: NO | ALC: 0.09
[2025-05-13T17:32:29.489499] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.47m | MAG: -0.07 | VIB: NO | ALC: 0.00
[2025-05-13T17:32:29.989525] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.11 | VIB: NO | ALC: 0.10
[2025-05-13T17:32:30.489635] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.01 | VIB: NO | ALC: 0.10
[2025-05-13T17:32:30.989610] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.02 | VIB: YES | ALC: 0.07
[2025-05-13T17:32:31.489521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.12 | VIB: NO | ALC: 0.11
[2025-05-13T17:32:31.989533] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.16 | VIB: NO | ALC: 0.05
[2025-05-13T17:32:32.489531] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.20 | VIB: NO | ALC: 0.07
[2025-05-13T17:32:32.989550] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.05 | VIB: NO | ALC: 0.01
[2025-05-13T17:32:33.489677] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.07 | VIB: NO | ALC: 0.00
[2025-05-13T17:32:33.989515] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.05 | VIB: NO | ALC: 0.20
[2025-05-13T17:32:34.489520] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.47m | MAG: 0.20 | VIB: YES | ALC: 0.13
[2025-05-13T17:32:34.989522] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.03 | VIB: NO | ALC: 0.07
[2025-05-13T17:32:35.489522] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.11 | VIB: NO | ALC: 0.12
[2025-05-13T17:32:35.989520] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.12 | VIB: NO | ALC: 0.11
[2025-05-13T17:32:36.489576] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.02 | VIB: NO | ALC: 0.18
[2025-05-13T17:32:36.989764] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.13 | VIB: NO | ALC: 0.08
[2025-05-13T17:32:37.489538] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.03 | VIB: NO | ALC: 0.11
[2025-05-13T17:32:37.989685] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.20 | VIB: NO | ALC: 0.19
[2025-05-13T17:32:38.489551] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.02 | VIB: YES | ALC: 0.02
[2025-05-13T17:32:38.989521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.04 | VIB: NO | ALC: 0.13
