RoboCar Sensor Log
Started at: 2025-05-13T17:35:06.716690
================================================================================
[2025-05-13T17:35:07.216857] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: -0.12 | VIB: NO | ALC: 0.05
[2025-05-13T17:35:13.216914] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.09 | VIB: NO | ALC: 0.03
[2025-05-13T17:35:13.716862] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.00 | VIB: NO | ALC: 0.07
[2025-05-13T17:35:14.216909] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: -0.11 | VIB: NO | ALC: 0.05
[2025-05-13T17:35:14.716963] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.15 | VIB: NO | ALC: 0.07
[2025-05-13T17:35:15.216842] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.06 | VIB: NO | ALC: 0.09
[2025-05-13T17:35:15.716931] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: -0.13 | VIB: NO | ALC: 0.06
[2025-05-13T17:35:16.216903] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.28m | MAG: -0.06 | VIB: NO | ALC: 0.06
[2025-05-13T17:35:16.716937] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.16 | VIB: NO | ALC: 0.02
[2025-05-13T17:35:17.216991] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.18 | VIB: NO | ALC: 0.05
[2025-05-13T17:35:17.716879] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.39m | MAG: -0.03 | VIB: NO | ALC: 0.16
[2025-05-13T17:35:18.216856] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.33m | MAG: 0.09 | VIB: NO | ALC: 0.02
[2025-05-13T17:35:18.716850] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.08 | VIB: NO | ALC: 0.03
[2025-05-13T17:35:19.216931] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.20 | VIB: NO | ALC: 0.08
[2025-05-13T17:35:19.717271] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.08 | VIB: NO | ALC: 0.12
[2025-05-13T17:35:20.216904] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.00 | VIB: NO | ALC: 0.13
[2025-05-13T17:35:20.716811] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.01 | VIB: NO | ALC: 0.05
[2025-05-13T17:35:21.216996] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.06 | VIB: NO | ALC: 0.19
[2025-05-13T17:35:21.716859] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.12 | VIB: NO | ALC: 0.12
[2025-05-13T17:35:22.216874] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.28m | MAG: -0.04 | VIB: NO | ALC: 0.03
[2025-05-13T17:35:22.716861] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.08 | VIB: YES | ALC: 0.18
[2025-05-13T17:35:23.217087] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.40m | MAG: -0.07 | VIB: NO | ALC: 0.18
[2025-05-13T17:35:23.717494] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.17 | VIB: NO | ALC: 0.15
[2025-05-13T17:35:24.216906] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: -0.04 | VIB: NO | ALC: 0.16
[2025-05-13T17:35:24.716833] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.48m | MAG: 0.06 | VIB: NO | ALC: 0.14
[2025-05-13T17:35:25.217238] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.05 | VIB: YES | ALC: 0.17
[2025-05-13T17:35:25.716892] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.18 | VIB: NO | ALC: 0.15
[2025-05-13T17:35:26.216868] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.09 | VIB: NO | ALC: 0.14
[2025-05-13T17:35:26.717000] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.19 | VIB: NO | ALC: 0.13
[2025-05-13T17:35:27.216915] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.08 | VIB: NO | ALC: 0.03
[2025-05-13T17:35:27.716914] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.02 | VIB: NO | ALC: 0.02
[2025-05-13T17:35:28.216900] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.02 | VIB: NO | ALC: 0.11
[2025-05-13T17:35:28.716846] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.05 | VIB: NO | ALC: 0.02
[2025-05-13T17:35:29.216909] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: 0.08 | VIB: NO | ALC: 0.10
[2025-05-13T17:35:29.716835] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.45m | MAG: 0.03 | VIB: NO | ALC: 0.01
[2025-05-13T17:35:30.217022] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.13 | VIB: NO | ALC: 0.04
[2025-05-13T17:35:30.716925] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.11 | VIB: NO | ALC: 0.16
[2025-05-13T17:35:31.216913] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.12 | VIB: NO | ALC: 0.01
[2025-05-13T17:35:31.716958] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.00 | VIB: NO | ALC: 0.16
[2025-05-13T17:35:32.216862] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.08 | VIB: NO | ALC: 0.09
[2025-05-13T17:35:32.716825] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.45m | MAG: 0.05 | VIB: NO | ALC: 0.17
[2025-05-13T17:35:33.216907] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.49m | MAG: 0.10 | VIB: NO | ALC: 0.07
[2025-05-13T17:35:33.716977] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.08 | VIB: NO | ALC: 0.03
[2025-05-13T17:35:34.216993] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.15 | VIB: NO | ALC: 0.13
[2025-05-13T17:35:34.716874] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.15 | VIB: NO | ALC: 0.02
[2025-05-13T17:35:35.216822] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.02 | VIB: NO | ALC: 0.01
[2025-05-13T17:35:35.716927] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.17 | VIB: NO | ALC: 0.17
[2025-05-13T17:35:36.216902] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.03 | VIB: NO | ALC: 0.01
[2025-05-13T17:35:36.716889] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: 0.05 | VIB: NO | ALC: 0.08
[2025-05-13T17:35:37.216875] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.12 | VIB: YES | ALC: 0.03
[2025-05-13T17:35:37.716856] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.06 | VIB: NO | ALC: 0.04
[2025-05-13T17:35:38.216904] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.12 | VIB: YES | ALC: 0.15
[2025-05-13T17:35:38.717053] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.21m | MAG: 0.17 | VIB: NO | ALC: 0.04
[2025-05-13T17:35:39.216907] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.19 | VIB: NO | ALC: 0.20
[2025-05-13T17:35:39.716879] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.01 | VIB: NO | ALC: 0.09
[2025-05-13T17:35:40.216884] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.15 | VIB: NO | ALC: 0.06
[2025-05-13T17:35:40.716916] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.09 | VIB: NO | ALC: 0.12
[2025-05-13T17:35:41.216939] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.00 | VIB: NO | ALC: 0.10
[2025-05-13T17:35:41.716876] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.11 | VIB: NO | ALC: 0.19
[2025-05-13T17:35:42.216847] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.17 | VIB: NO | ALC: 0.13
[2025-05-13T17:35:42.716949] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.13 | VIB: NO | ALC: 0.14
[2025-05-13T17:35:43.216843] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.09 | VIB: NO | ALC: 0.02
[2025-05-13T17:35:43.716798] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.47m | MAG: -0.09 | VIB: NO | ALC: 0.15
[2025-05-13T17:35:44.217000] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.01 | VIB: NO | ALC: 0.01
[2025-05-13T17:35:44.717584] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.16 | VIB: NO | ALC: 0.16
[2025-05-13T17:35:45.216835] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: -0.16 | VIB: NO | ALC: 0.02
[2025-05-13T17:35:45.716923] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.18 | VIB: NO | ALC: 0.14
[2025-05-13T17:35:46.216874] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.11 | VIB: NO | ALC: 0.05
[2025-05-13T17:35:46.717045] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.19 | VIB: NO | ALC: 0.20
[2025-05-13T17:35:47.217024] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.09 | VIB: YES | ALC: 0.11
[2025-05-13T17:35:47.716982] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.12 | VIB: NO | ALC: 0.01
[2025-05-13T17:35:48.216938] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.17 | VIB: NO | ALC: 0.00
[2025-05-13T17:35:48.716895] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.07 | VIB: NO | ALC: 0.06
[2025-05-13T17:35:49.216873] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.15 | VIB: NO | ALC: 0.16
[2025-05-13T17:35:49.716902] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.07 | VIB: NO | ALC: 0.11
[2025-05-13T17:35:50.216866] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.19 | VIB: NO | ALC: 0.01
[2025-05-13T17:35:50.717045] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: 0.04 | VIB: NO | ALC: 0.01
[2025-05-13T17:35:51.217295] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.15 | VIB: NO | ALC: 0.17
[2025-05-13T17:35:51.716930] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.00 | VIB: NO | ALC: 0.05
[2025-05-13T17:35:52.216870] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.31m | MAG: -0.14 | VIB: NO | ALC: 0.10
[2025-05-13T17:35:52.716939] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.09 | VIB: NO | ALC: 0.01
[2025-05-13T17:35:53.216794] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.18 | VIB: NO | ALC: 0.11
[2025-05-13T17:35:53.716858] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.09 | VIB: NO | ALC: 0.11
[2025-05-13T17:35:54.216998] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.16 | VIB: NO | ALC: 0.09
[2025-05-13T17:35:54.716882] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.05 | VIB: NO | ALC: 0.20
[2025-05-13T17:35:55.216840] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.35m | MAG: -0.03 | VIB: NO | ALC: 0.15
[2025-05-13T17:35:55.716915] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.06 | VIB: NO | ALC: 0.18
[2025-05-13T17:35:56.216888] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.02 | VIB: NO | ALC: 0.10
[2025-05-13T17:35:56.716898] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.46m | MAG: 0.00 | VIB: NO | ALC: 0.09
[2025-05-13T17:35:57.216882] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.17 | VIB: NO | ALC: 0.18
[2025-05-13T17:35:57.716929] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.19 | VIB: NO | ALC: 0.06
[2025-05-13T17:35:58.216998] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.12 | VIB: NO | ALC: 0.06
[2025-05-13T17:35:58.716891] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.20 | VIB: NO | ALC: 0.11
[2025-05-13T17:35:59.216864] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.31m | MAG: -0.07 | VIB: NO | ALC: 0.13
[2025-05-13T17:35:59.716813] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.32m | MAG: 0.07 | VIB: NO | ALC: 0.17
[2025-05-13T17:36:00.216834] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.03 | VIB: NO | ALC: 0.15
[2025-05-13T17:36:00.716948] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.10 | VIB: NO | ALC: 0.18
[2025-05-13T17:36:01.216848] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.01 | VIB: NO | ALC: 0.08
[2025-05-13T17:36:01.716833] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.02 | VIB: NO | ALC: 0.19
[2025-05-13T17:36:02.216830] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.42m | MAG: -0.17 | VIB: NO | ALC: 0.12
[2025-05-13T17:36:02.716811] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.17 | VIB: NO | ALC: 0.09
[2025-05-13T17:36:03.216880] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.01 | VIB: NO | ALC: 0.10
[2025-05-13T17:36:03.716866] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.12 | VIB: YES | ALC: 0.16
[2025-05-13T17:36:04.216827] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.28m | MAG: -0.12 | VIB: NO | ALC: 0.08
[2025-05-13T17:36:04.716866] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.01 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:05.216917] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.02 | VIB: NO | ALC: 0.05
[2025-05-13T17:36:05.716823] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.01 | VIB: NO | ALC: 0.18
[2025-05-13T17:36:06.216977] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.14 | VIB: NO | ALC: 0.14
[2025-05-13T17:36:06.717029] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: -0.03 | VIB: NO | ALC: 0.10
[2025-05-13T17:36:07.216902] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.08 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:07.717009] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.12 | VIB: NO | ALC: 0.20
[2025-05-13T17:36:08.216970] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.04 | VIB: NO | ALC: 0.03
[2025-05-13T17:36:08.716891] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.02 | VIB: NO | ALC: 0.01
[2025-05-13T17:36:09.216846] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.02 | VIB: YES | ALC: 0.07
[2025-05-13T17:36:09.716831] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.20 | VIB: YES | ALC: 0.11
[2025-05-13T17:36:10.217115] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: NO | ALC: 0.03
[2025-05-13T17:36:10.716854] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.04 | VIB: NO | ALC: 0.09
[2025-05-13T17:36:11.216853] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.23m | MAG: 0.09 | VIB: NO | ALC: 0.18
[2025-05-13T17:36:11.716884] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.10 | VIB: NO | ALC: 0.05
[2025-05-13T17:36:12.216851] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.16 | VIB: NO | ALC: 0.03
[2025-05-13T17:36:12.716944] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.02 | VIB: NO | ALC: 0.16
[2025-05-13T17:36:13.216847] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: -0.10 | VIB: NO | ALC: 0.07
[2025-05-13T17:36:13.716946] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.12 | VIB: NO | ALC: 0.06
[2025-05-13T17:36:14.217030] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.32m | MAG: -0.03 | VIB: NO | ALC: 0.00
[2025-05-13T17:36:14.716876] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.17 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:15.216944] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.16 | VIB: NO | ALC: 0.11
[2025-05-13T17:36:15.717074] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.10 | VIB: NO | ALC: 0.09
[2025-05-13T17:36:16.217087] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.23m | MAG: -0.03 | VIB: NO | ALC: 0.09
[2025-05-13T17:36:16.717046] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.16 | VIB: NO | ALC: 0.18
[2025-05-13T17:36:17.216999] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.07 | VIB: NO | ALC: 0.06
[2025-05-13T17:36:17.716834] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.30m | MAG: -0.17 | VIB: NO | ALC: 0.10
[2025-05-13T17:36:18.216889] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.19 | VIB: NO | ALC: 0.20
[2025-05-13T17:36:18.716876] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.19 | VIB: YES | ALC: 0.15
[2025-05-13T17:36:19.216843] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.11 | VIB: NO | ALC: 0.04
[2025-05-13T17:36:19.716911] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.15 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:20.216869] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.11 | VIB: NO | ALC: 0.09
[2025-05-13T17:36:20.716884] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.14 | VIB: NO | ALC: 0.10
[2025-05-13T17:36:21.216835] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.06 | VIB: YES | ALC: 0.00
[2025-05-13T17:36:21.716844] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.14 | VIB: NO | ALC: 0.08
[2025-05-13T17:36:22.217002] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.13 | VIB: NO | ALC: 0.20
[2025-05-13T17:36:22.716842] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.03 | VIB: YES | ALC: 0.06
[2025-05-13T17:36:23.216906] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.39m | MAG: -0.03 | VIB: NO | ALC: 0.18
